,Servo Displacement (deg),Spring Displacement (deg),Spring Displacement (rad),Tz (Nm),Spring Moment (Nm),Force (N),Fx (N),Fy (N),"Min Laminate Length (m, 2*r)"
25,-16.71999999999999,-33.43999999999998,-0.5836381018669035,-0.16532656,-0.09012257445127253,5.754158923455621,3.170906608637958,4.8016347420102745,0.03132432581377159
26,-17.59999999999999,-35.199999999999974,-0.6143558967020035,-0.17350556,-0.09548251224157528,6.067535973739692,3.49752381478631,4.958056066406257,0.03147324141293065
27,-18.47999999999999,-36.959999999999994,-0.645073691537104,-0.18180956,-0.10105834082777647,6.389813504534312,3.841922167136737,5.105815378996035,0.031631076793106366
28,-19.35999999999999,-38.719999999999985,-0.6757914863722041,-0.18918956,-0.1062736058530702,6.68428617163764,4.181121530967427,5.215161010709715,0.03179804189234266
29,-20.239999999999988,-40.479999999999976,-0.7065092812073042,-0.19515056,-0.11084115893868149,6.9331272786580715,4.5008654335246545,5.2735627626279,0.0319743614919284
30,-21.119999999999987,-42.23999999999997,-0.7372270760424042,-0.20278156,-0.11651866201657475,7.246123262795811,4.871116545974061,5.364562045047884,0.03216027599608283
31,-21.999999999999986,-43.99999999999996,-0.7679448708775043,-0.20963056,-0.12192503189812154,7.53646140289859,5.235265997164659,5.421276640821026,0.0323560422803275
32,-22.879999999999985,-45.75999999999998,-0.7986626657126048,-0.21593256,-0.12719382515807612,7.812424333155461,5.597006102386085,5.4504583890836615,0.03256193461439957
33,-23.759999999999984,-47.51999999999997,-0.8293804605477049,-0.22402356,-0.1337188401695866,8.158999205221434,6.01736893836572,5.510039844719401,0.03277824566621158
34,-24.639999999999983,-49.27999999999999,-0.8600982553828054,-0.23136856,-0.14002283977153726,8.484873181145023,6.430741933380459,5.53521734770878,0.03300528759409021
35,-25.519999999999982,-51.03999999999998,-0.8908160502179054,-0.23816656,-0.1462241052463613,8.797182899542815,6.840558525445635,5.531472320093589,0.033243393235341395
36,-26.39999999999998,-52.79999999999997,-0.9215338450530055,-0.24390256000000002,-0.15200217782802358,9.076675884170886,7.229843897950832,5.487750205462385,0.03349291740010353
37,-27.27999999999998,-54.55999999999997,-0.9522516398881056,-0.25082656,-0.15876605025234586,9.407177192569872,7.664245341326913,5.4547526140381,0.03375423828047908
38,-28.15999999999998,-56.31999999999996,-0.9829694347232056,-0.25940056,-0.16686494144921984,9.807577485041842,8.161353524210785,5.438831195941996,0.034027758986093386
39,-29.039999999999978,-58.07999999999995,-1.0136872295583057,-0.26618855999999996,-0.1741234556821414,10.148855647614557,8.614218526129154,5.36605163413577,0.03431390921853704
40,-29.919999999999977,-59.83999999999994,-1.0444050243934058,-0.26766956,-0.17815936495562218,10.294317615672012,8.900732248519281,5.1720344751851774,0.03461314709862718
41,-29.039999999999978,-58.07999999999995,-1.0136872295583057,-0.25089456,-0.16411910338690128,9.565747950294218,8.119284190338693,5.057742390145449,0.03431390921853704
42,-28.15999999999998,-56.31999999999996,-0.9829694347232056,-0.23412956000000001,-0.1506088318426591,8.852115821333435,7.366268251803005,4.9089761210236915,0.034027758986093386
43,-27.27999999999998,-54.55999999999997,-0.9522516398881056,-0.22010356,-0.1393192685323286,8.25492001180192,6.725474703872943,4.786616175213232,0.03375423828047908
44,-26.39999999999998,-52.79999999999997,-0.9215338450530055,-0.20619556,-0.12850285039430873,7.6734342881645485,6.112119984515762,4.639351578578887,0.03349291740010353
45,-25.519999999999982,-51.03999999999998,-0.8908160502179054,-0.19276356,-0.11834860059742763,7.120127585027031,5.536505266538054,4.476977357621909,0.033243393235341395
46,-24.639999999999983,-49.27999999999999,-0.8600982553828054,-0.18057156,-0.10928080553890522,6.622018076792798,5.018871634365211,4.319959597859089,0.03300528759409021
47,-23.759999999999984,-47.51999999999997,-0.8293804605477049,-0.16885256,-0.10078747290180341,6.149656325609701,4.535452207381821,4.153064675353223,0.03277824566621158
48,-22.879999999999985,-45.75999999999998,-0.7986626657126048,-0.15706756,-0.09251973748028379,5.68269290973698,4.071215993581016,3.9646183977761447,0.03256193461439957
49,-21.999999999999986,-43.99999999999996,-0.7679448708775043,-0.14608756,-0.08496724147909897,5.252016964433201,3.6483575461361744,3.77798483457059,0.0323560422803275
50,-21.119999999999987,-42.23999999999997,-0.7372270760424042,-0.13499156,-0.07756640177109878,4.8237398074908615,3.2426992941707833,3.5711856599673273,0.03216027599608283
51,-20.239999999999988,-40.479999999999976,-0.7065092812073042,-0.12474556,-0.07085269159798889,4.43184403328116,2.8770759304491653,3.371005135825202,0.0319743614919284
52,-19.35999999999999,-38.719999999999985,-0.6757914863722041,-0.11475456,-0.06446117258945205,4.05441145135261,2.5360953405287976,3.163300908956861,0.03179804189234266
53,-18.47999999999999,-36.959999999999994,-0.645073691537104,-0.10711456,-0.05953933177164782,3.7646098589108887,2.263499248813418,3.008132068315844,0.031631076793106366
54,-17.59999999999999,-35.199999999999974,-0.6143558967020035,-0.09707456,-0.05342147458297898,3.3947234021489123,1.9568282734564966,2.7739809093248557,0.03147324141293065
55,-16.71999999999999,-33.43999999999998,-0.5836381018669035,-0.08751356,-0.047705264820098514,3.0458925184033885,1.6784800079880358,2.541685680104883,0.03132432581377159
56,-15.839999999999993,-31.67999999999999,-0.5529203070318034,-0.07894856,-0.04265196940157966,2.7354916541308447,1.4366108172203784,2.327888302660783,0.03118413418455966
57,-14.959999999999994,-29.919999999999995,-0.5222025121967033,-0.06988056000000001,-0.0374348907494375,2.4110722046008735,1.202619460632701,2.0897309895549783,0.03105248418359535
58,-14.079999999999995,-28.15999999999998,-0.4914847173616028,-0.06108956,-0.03246624366000357,2.0993906735274974,0.9907767434323711,1.8508923914608824,0.030929206335333692
59,-13.199999999999996,-26.399999999999984,-0.46076692252650275,-0.05243556,-0.02766009110656032,1.7952854101931104,0.7982470500492992,1.6080582548962075,0.030814143477704812
60,-12.319999999999997,-24.639999999999993,-0.4300491276914027,-0.04376556,-0.022926566160963006,1.4932395855332616,0.622554664683421,1.35727305627293,0.030707150256501583
61,-11.439999999999998,-22.880000000000003,-0.3993313328563026,-0.035289560000000005,-0.018367340338392428,1.2001623583796392,0.46662597181070686,1.1057349994022487,0.03060809266371344
62,-10.559999999999999,-21.120000000000008,-0.36861353802120256,-0.028154560000000002,-0.014566512224066273,0.9546537969374695,0.3439831934870514,0.8905276158579122,0.030516847617001387
63,-9.68,-19.359999999999992,-0.33789574318610205,-0.019777560000000003,-0.010176498512750539,0.6687738530339346,0.22170024257164847,0.6309575809398972,0.03043330257779731
64,-8.8,-17.599999999999998,-0.307177948351002,-0.011324560000000001,-0.005797979780845692,0.3819818782989985,0.11549981880991775,0.36410156166062657,0.030357355205773873
65,-7.920000000000001,-15.840000000000007,-0.2764601535159019,-0.0004175600000000017,-0.00021282064776510003,0.014052709480207055,0.0038357142518851825,0.013519095380719307,0.030288913047672898
66,-7.040000000000001,-14.07999999999999,-0.2457423586808014,0.008389439999999998,0.004258691954229945,-0.2817723298003189,-0.06854857146840934,-0.273307041970638,0.03022789325870226
67,-6.160000000000001,-12.319999999999997,-0.21502456384570134,0.017033439999999997,0.008615927436143934,-0.5710786733657077,-0.1218518711990802,-0.5579273901310272,0.030174222354916975
68,-5.280000000000001,-10.560000000000004,-0.18430676901060128,0.026004439999999997,0.013113266207582693,-0.8705083371853122,-0.1595337865955497,-0.8557650004782988,0.030127835995190855
69,-4.400000000000001,-8.800000000000011,-0.15358897417550121,0.03524944,0.0177290699242277,-1.1784545308249832,-0.18028685192097402,-1.16458221360553,0.030088678791563347
70,-3.5200000000000014,-7.039999999999995,-0.1228711793404007,0.04494744,0.022558757164822665,-1.5010798958234752,-0.18397571682731145,-1.4897629976822797,0.030056704146913096
71,-2.6400000000000015,-5.280000000000002,-0.09215338450530064,0.053097439999999996,0.026605164440184324,-1.7717951490274997,-0.16304591977138327,-1.7642772112577103,0.03003187411906769
72,-1.7600000000000016,-3.52000000000001,-0.061435589670200574,0.06145244,0.030755230984164265,-2.049381471317353,-0.12582577291550584,-2.0455151649032315,0.030014159310608624
73,-0.8800000000000017,-1.7599999999999922,-0.030717794835100065,0.06973444,0.03487544632198319,-2.3247555278941854,-0.07140013345366236,-2.3236588143308325,0.03000353878377408
74,-1.7763568394002505e-15,0.0,0.0,0.08354844,0.04177422,-2.784948,0.0,-2.784948,0.03
75,-0.8800000000000017,-1.7599999999999922,-0.030717794835100065,0.057134439999999995,0.028573959945137135,-1.904705984921348,-0.05849916685070195,-1.903807431562598,0.03000353878377408
76,-1.7763568394002505e-15,0.0,0.0,0.06960944,0.03480472,-2.3203146666666665,0.0,-2.3203146666666665,0.03
77,0.8799999999999981,1.7599999999999922,0.030717794835100065,0.07952444,0.03977160121319928,-2.6511273553310164,0.08142397972691491,-2.6498766744340876,0.03000353878377408
78,1.759999999999998,3.5199999999999845,0.06143558967020013,0.08973144,0.044908081172068626,-2.9924597059225766,0.18372790067931,-2.9868142141891263,0.030014159310608624
79,2.639999999999998,5.280000000000002,0.09215338450530064,0.09913643999999999,0.049673605511197275,-3.3080589852138966,0.3044175395774363,-3.2940224970773975,0.03003187411906769
80,3.519999999999998,7.039999999999995,0.1228711793404007,0.10779644,0.05410216273034407,-3.600006339078299,0.44122484663047035,-3.572865275394505,0.030056704146913096
81,4.399999999999998,8.799999999999986,0.15358897417550077,0.11664743999999999,0.05866903474898197,-3.8997415044646195,0.5966052153520917,-3.853835235017016,0.030088678791563347
82,3.519999999999998,7.039999999999995,0.1228711793404007,0.09840444,0.04938839377504841,-3.28634793313629,0.40278216930686506,-3.261571593835957,0.030056704146913096
83,4.399999999999998,8.799999999999986,0.15358897417550077,0.10973944,0.055194584799236245,-3.668794178806709,0.5612735455987542,-3.6256065331826894,0.030088678791563347
84,5.279999999999998,10.560000000000004,0.18430676901060128,0.11929044,0.06015462343121678,-3.993292013460173,0.7318310103139782,-3.9256597505524624,0.030127835995190855
85,6.1599999999999975,12.319999999999997,0.21502456384570134,0.12819144000000002,0.06484234217954796,-4.297863349507777,0.9170412339318789,-4.198888513203334,0.030174222354916975
86,7.039999999999997,14.07999999999999,0.2457423586808014,0.13786644,0.06998449226483838,-4.6304578136414225,1.1264813283646076,-4.491344941190647,0.03022789325870226
87,7.919999999999997,15.839999999999982,0.2764601535159015,0.14715844,0.07500324390483158,-4.952521325990211,1.3518002816198567,-4.764462559722797,0.030288913047672898
88,8.799999999999997,17.599999999999998,0.307177948351002,0.15615544,0.07994889724537312,-5.26718462154879,1.5926380385801286,-5.0206312268028315,0.030357355205773873
89,9.679999999999996,19.359999999999992,0.33789574318610205,0.16339844,0.08407629564242293,-5.525282405844511,1.8316452476356508,-5.212851556600153,0.03043330257779731
90,10.559999999999995,21.119999999999983,0.3686135380212021,0.17138444,0.08867030918880467,-5.811236488227908,2.093918959670827,-5.420883038070686,0.030516847617001387
91,11.439999999999994,22.880000000000003,0.3993313328563026,0.17738244,0.09232315862069332,-6.0325979560395435,2.345488395070791,-5.5579602632441265,0.03060809266371344
92,10.559999999999995,21.119999999999983,0.3686135380212021,0.16071944,0.08315248710706491,-5.449611843966441,1.963617482448686,-5.083549511170437,0.030516847617001387
93,11.439999999999994,22.880000000000003,0.3993313328563026,0.17326444,0.09017984180083213,-5.8925489276071294,2.2910370006097525,-5.428930127205636,0.03060809266371344
94,12.319999999999993,24.639999999999993,0.4300491276914027,0.18465644,0.09673218139349515,-6.300303387678522,2.6266938680970666,-5.7266309554654145,0.030707150256501583
95,13.199999999999992,26.399999999999984,0.46076692252650275,0.19298544,0.10180104594362357,-6.607423374742215,2.9378928761791814,-5.918346821637392,0.030814143477704812
96,14.079999999999991,28.15999999999998,0.4914847173616028,0.20183744,0.10726715836145082,-6.936302031061705,3.273486361760121,-6.115273739210798,0.030929206335333692
97,14.95999999999999,29.91999999999997,0.5222025121967029,0.21039844,0.1127100672240188,-7.259326922614595,3.6208819510141517,-6.291823365783327,0.03105248418359535
98,15.83999999999999,31.679999999999964,0.552920307031803,0.21960344,0.11864078589098564,-7.609047933723219,3.9960789329508493,-6.475257803309764,0.03118413418455966
99,16.719999999999988,33.43999999999998,0.5836381018669035,0.22836344,0.12448514699240526,-7.948145331681868,4.379932305295034,-6.632435994004707,0.03132432581377159
100,17.599999999999987,35.199999999999974,0.6143558967020035,0.23775944,0.1308423121446372,-8.31451139258133,4.792753059845786,-6.794160566597141,0.03147324141293065
101,18.479999999999986,36.959999999999965,0.6450736915371036,0.24449844,0.13590378130489758,-8.59305436826079,5.166636872485422,-6.866327024236457,0.031631076793106366
102,19.359999999999985,38.719999999999985,0.6757914863722041,0.25237644000000004,0.14176762349445193,-8.916751790844785,5.577562351711738,-6.956957719599961,0.03179804189234266
103,20.239999999999984,40.479999999999976,0.7065092812073042,0.26120444000000004,0.148358287311752,-9.279827986507472,6.024302646526685,-7.058539868996909,0.0319743614919284
104,21.119999999999983,42.23999999999997,0.7372270760424042,0.26874944,0.15442392871671237,-9.60339573799189,6.455763748465409,-7.109734462304528,0.03216027599608283
105,21.999999999999982,43.99999999999996,0.7679448708775043,0.27598944000000003,0.1605205904880696,-9.922139988404346,6.892497595811013,-7.137390198190934,0.0323560422803275
106,22.87999999999998,45.75999999999995,0.7986626657126044,0.29385244000000005,0.1730920796550277,-10.631559930624194,7.61670171409555,-7.41727184057237,0.03256193461439957
107,21.999999999999982,43.99999999999996,0.7679448708775043,0.28414844,0.16526601660941742,-10.215465487254558,7.096258608856373,-7.348390903968081,0.0323560422803275
108,22.87999999999998,45.75999999999995,0.7986626657126044,0.29306744,0.17262967994676187,-10.603158687654966,7.596354389957063,-7.397457275156989,0.03256193461439957
109,23.75999999999998,47.51999999999997,0.8293804605477049,0.30262044000000005,0.1806330291707264,-11.021519028818936,8.128514856966682,-7.443193395491602,0.03277824566621158
110,24.63999999999998,49.27999999999996,0.8600982553828049,0.31897644,0.19304259381229397,-11.697676819932294,8.865747223686808,-7.631131577247961,0.03300528759409021
111,23.75999999999998,47.51999999999997,0.8293804605477049,0.30565944,0.1824469971090779,-11.132200238351842,8.21014370084227,-7.517940047531692,0.03277824566621158
112,24.63999999999998,49.27999999999996,0.8600982553828049,0.31256244000000005,0.18916088017628985,-11.462459137011745,8.687474174138927,-7.477684263281863,0.03300528759409021
113,25.51999999999998,51.03999999999996,0.890816050217905,0.32289744000000004,0.1982452500902756,-11.926896191783396,9.274177013080969,-7.499366206528243,0.033243393235341395
114,26.399999999999977,52.79999999999995,0.9215338450530051,0.33176744,0.20676032843783246,-12.34651051551534,9.834365008808303,-7.464689329319587,0.03349291740010353
115,27.279999999999976,54.55999999999997,0.9522516398881056,0.33850444,0.21426364469409542,-12.695510585289044,10.343326788393048,-7.361493053022391,0.03375423828047908
116,28.159999999999975,56.31999999999996,0.9829694347232056,0.34731044,0.22341484627212363,-13.131328828526721,10.927205721873532,-7.282030754861674,0.034027758986093386
117,29.039999999999974,58.07999999999995,1.0136872295583057,0.35018944,0.22907143506164926,-13.351520726055918,11.332599574161993,-7.0594116319991,0.03431390921853704
118,28.159999999999975,56.31999999999996,0.9829694347232056,0.33561044,0.21588857179162185,-12.688967961707508,10.559096122444503,-7.036717772528401,0.034027758986093386
119,27.279999999999976,54.55999999999997,0.9522516398881056,0.31493344,0.19934387475227566,-11.811487084723295,9.62309234854578,-6.848891939864788,0.03375423828047908
120,26.399999999999977,52.79999999999995,0.9215338450530051,0.29580544000000003,0.18434850004598868,-11.008207964912536,8.76836698788508,-6.6555527918070725,0.03349291740010353
121,25.51999999999998,51.03999999999996,0.890816050217905,0.27896844000000004,0.17127471854559778,-10.304286167966383,8.0124596021048,-6.479105228037429,0.033243393235341395
122,24.63999999999998,49.27999999999996,0.8600982553828049,0.26492244000000004,0.16032944306696076,-9.715379247031235,7.363350681706571,-6.337953979941522,0.03300528759409021
123,23.75999999999998,47.51999999999997,0.8293804605477049,0.25012744000000003,0.14930015026717666,-9.109709640200665,6.718530354972197,-6.152085792483885,0.03277824566621158
124,22.87999999999998,45.75999999999995,0.7986626657126044,0.23642244,0.13926327042482955,-8.553746702952006,6.1281070322187965,-5.967653379673862,0.03256193461439957
125,21.999999999999982,43.99999999999996,0.7679448708775043,0.22275644,0.12955928778949022,-8.008351989839152,5.56306874332373,-5.760726321412539,0.0323560422803275
126,21.119999999999983,42.23999999999997,0.7372270760424042,0.21005144,0.12069594860328933,-7.50590253752737,5.045749943385769,-5.5568858555563585,0.03216027599608283
127,20.239999999999984,40.479999999999976,0.7065092812073042,0.19741344,0.11212642423199738,-7.013520771027909,4.5530554880764535,-5.334712675312215,0.0319743614919284
128,19.359999999999985,38.719999999999985,0.6757914863722041,0.18592444,0.10443948733224391,-6.568925702144834,4.108961822296439,-5.125155375518807,0.03179804189234266
129,18.479999999999986,36.959999999999965,0.6450736915371036,0.17445644,0.09697112942312018,-6.131383389657726,3.6865391678840185,-4.899315384278468,0.031631076793106366
130,17.599999999999987,35.199999999999974,0.6143558967020035,0.16314444,0.08978064443263342,-5.705204828108199,3.288664433289494,-4.66197901924556,0.03147324141293065
131,16.719999999999988,33.43999999999998,0.5836381018669035,0.15265744,0.08321640214337411,-5.313212653840321,2.9279172406040055,-4.433681239906939,0.03132432581377159
132,15.83999999999999,31.679999999999964,0.552920307031803,0.14162744,0.07651424215088987,-4.907254547972969,2.577165591357587,-4.176046541086904,0.03118413418455966
133,14.95999999999999,29.91999999999997,0.5222025121967029,0.13159943999999998,0.0704975841505442,-4.540543921300005,2.2647793256431448,-3.935392446426888,0.03105248418359535
134,14.079999999999991,28.15999999999998,0.4914847173616028,0.12134544,0.06448942539560513,-4.170131279568727,1.9680325062673258,-3.67652593396438,0.030929206335333692
135,13.199999999999992,26.399999999999984,0.46076692252650275,0.11251444,0.05935208208329642,-3.8522623305262322,1.7128513516008765,-3.450516672979635,0.030814143477704812
136,12.319999999999993,24.639999999999993,0.4300491276914027,0.10285543999999999,0.05388076949489417,-3.509330500865092,1.4630941306375542,-3.1897893549881906,0.030707150256501583
137,11.439999999999994,22.880000000000003,0.3993313328563026,0.09283844,0.04832010441517051,-3.157341749194,1.2275819615316823,-2.908925823895387,0.03060809266371344
138,10.559999999999995,21.119999999999983,0.3686135380212021,0.08471144,0.043827721913546384,-2.872362339885284,1.034976630999977,-2.679419486544651,0.030516847617001387
139,9.679999999999996,19.359999999999992,0.33789574318610205,0.07672244,0.03947735699219683,-2.5943524789187773,0.8600344814369791,-2.4476530545833963,0.03043330257779731
140,8.799999999999997,17.599999999999998,0.307177948351002,0.06844344,0.03504186310563282,-2.3086242439834135,0.6980584604370922,-2.2005590848055374,0.030357355205773873
141,7.919999999999997,15.839999999999982,0.2764601535159015,0.059105439999999995,0.030124671968678036,-1.9891550364493862,0.542943717242895,-1.9136221881391389,0.030288913047672898
142,7.039999999999997,14.07999999999999,0.2457423586808014,0.04956744,0.025161686348525718,-1.664799206030143,0.40500643706207956,-1.6147836332886443,0.03022789325870226
143,6.1599999999999975,12.319999999999997,0.21502456384570134,0.041524439999999996,0.021004069751413258,-1.392186317470454,0.29705278055953077,-1.3601258721580864,0.030174222354916975
144,5.279999999999998,10.560000000000004,0.18430676901060128,0.03314944,0.01671627734926382,-1.1096898796137997,0.2033674129003347,-1.0908956523368833,0.030127835995190855
145,4.399999999999998,8.799999999999986,0.15358897417550077,0.024717439999999997,0.0124318917437526,-0.8263501252330437,0.1264198649721966,-0.8166226467672071,0.030088678791563347
146,3.519999999999998,7.039999999999995,0.1228711793404007,0.016308439999999997,0.008185074337872869,-0.5446421735307594,0.06675256564857084,-0.5405360230064626,0.030056704146913096
147,2.639999999999998,5.280000000000002,0.09215338450530064,0.008029439999999999,0.004023255576212217,-0.26793236814067434,0.024655942547308036,-0.2667954992022423,0.03003187411906769
148,1.759999999999998,3.5199999999999845,0.06143558967020013,-4.560000000001542e-06,-2.2821527231113442e-06,0.00015207174050713512,-9.336741136639922e-06,0.0001517848461665947,0.030014159310608624
